# Program:featureCounts v2.1.1; Command:"featureCounts" "-a" "analyses/03_annotation/prokka/pacbio_prokka/E745.gff" "-o" "analyses/06_read_counting/featurecounts/gene_counts.txt" "-T" "4" "-p" "-t" "CDS" "-g" "ID" "analyses/05_mapping/bowtie2/bam/ERR1797969.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797970.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797971.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797972.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797973.subsampled.sorted.bam" "analyses/05_mapping/bowtie2/bam/ERR1797974.subsampled.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	analyses/05_mapping/bowtie2/bam/ERR1797969.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797970.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797971.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797972.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797973.subsampled.sorted.bam	analyses/05_mapping/bowtie2/bam/ERR1797974.subsampled.sorted.bam
E745_01916	CP014529.1	1940155	1941042	-	888	0	0	0	0	0	2
E745_01917	CP014529.1	1941058	1942341	-	1284	0	0	0	2	0	2
E745_01918	CP014529.1	1943024	1943707	-	684	158	136	128	98	104	80
E745_01919	CP014529.1	1943725	1944342	-	618	122	90	122	120	83	91
E745_01920	CP014529.1	1944352	1945176	-	825	179	207	198	190	124	144
E745_01921	CP014529.1	1945169	1945729	-	561	50	49	30	30	26	38
E745_01922	CP014529.1	1945903	1946850	+	948	45	40	50	50	47	38
E745_01923	CP014529.1	1947155	1948111	-	957	32	24	24	10	4	4
E745_01924	CP014529.1	1948215	1948817	+	603	6	16	10	14	6	8
E745_01925	CP014529.1	1948905	1950404	-	1500	142	152	137	119	80	83
E745_01926	CP014529.1	1950420	1950944	-	525	31	36	48	15	12	23
E745_01927	CP014529.1	1951119	1951991	+	873	35	53	42	8	3	2
E745_01928	CP014529.1	1951982	1952767	+	786	13	20	17	0	0	2
E745_01929	CP014529.1	1952736	1953452	+	717	12	17	10	0	3	2
E745_01930	CP014529.1	1953554	1954573	-	1020	16	4	6	0	4	2
E745_01931	CP014529.1	1954592	1955650	-	1059	1	2	0	0	0	2
E745_01932	CP014529.1	1955871	1957019	-	1149	220	194	220	400	320	365
E745_01933	CP014529.1	1957095	1957931	-	837	66	82	58	104	105	74
E745_01934	CP014529.1	1958115	1959335	-	1221	136	132	124	153	134	132
E745_01935	CP014529.1	1959481	1959642	-	162	2	2	5	4	2	4
E745_01937	CP014529.1	1960038	1960616	-	579	16	18	5	22	16	27
E745_01938	CP014529.1	1960619	1961005	-	387	2	12	6	12	7	14
E745_01939	CP014529.1	1961165	1962343	-	1179	5	16	6	8	9	21
E745_01940	CP014529.1	1962427	1962753	-	327	13	19	28	30	52	52
E745_01941	CP014529.1	1962953	1963195	+	243	5	9	4	7	0	2
E745_01942	CP014529.1	1963467	1963757	-	291	45	60	54	14	12	10
E745_01943	CP014529.1	1963965	1964657	-	693	17	26	38	28	18	22
E745_01944	CP014529.1	1965052	1965675	+	624	108	134	110	100	76	56
E745_01945	CP014529.1	1965759	1966481	-	723	64	68	37	25	6	20
E745_01946	CP014529.1	1966471	1967208	-	738	27	28	40	4	5	10
E745_01947	CP014529.1	1967220	1968212	-	993	51	45	42	29	16	16
E745_01948	CP014529.1	1968227	1968970	-	744	21	25	31	8	4	0
E745_01949	CP014529.1	1969211	1970533	-	1323	73	77	78	67	69	50
E745_01950	CP014529.1	1970520	1970828	-	309	12	5	2	9	7	2
E745_01951	CP014529.1	1970794	1971486	-	693	44	49	45	49	40	30
E745_01952	CP014529.1	1971483	1973021	-	1539	50	62	48	81	65	63
E745_01953	CP014529.1	1973437	1973724	-	288	2	1	2	0	2	2
E745_01954	CP014529.1	1973858	1974526	+	669	2	6	4	64	58	74
E745_01955	CP014529.1	1974817	1975557	-	741	291	264	253	113	81	124
E745_01956	CP014529.1	1975687	1976634	-	948	36	46	28	24	28	19
E745_01957	CP014529.1	1976763	1977527	-	765	23	16	26	2	2	0
E745_01958	CP014529.1	1977531	1977920	-	390	18	17	36	2	2	2
E745_01959	CP014529.1	1978055	1978597	+	543	18	28	34	30	24	14
E745_01960	CP014529.1	1978745	1979359	+	615	26	8	14	2	3	2
E745_01961	CP014529.1	1979771	1980664	-	894	17	20	18	71	49	40
E745_01962	CP014529.1	1980846	1981772	-	927	90	115	89	273	265	248
E745_01963	CP014529.1	1981857	1982618	-	762	10	22	16	82	50	62
E745_01964	CP014529.1	1982862	1985093	-	2232	67	78	100	246	228	212
E745_01965	CP014529.1	1985370	1987820	-	2451	369	395	387	776	599	587
E745_01966	CP014529.1	1987832	1989877	-	2046	184	187	216	480	471	455
E745_01967	CP014529.1	1990043	1990477	-	435	32	38	46	42	47	36
E745_01968	CP014529.1	1990604	1991242	+	639	34	22	28	84	70	58
E745_01969	CP014529.1	1991374	1992249	-	876	72	77	63	123	163	146
E745_01970	CP014529.1	1992331	1993122	-	792	71	109	83	244	232	188
E745_01971	CP014529.1	1993140	1994540	-	1401	109	110	120	347	312	292
E745_01972	CP014529.1	1994554	1995102	-	549	22	29	20	115	109	102
E745_01973	CP014529.1	1995139	1996044	-	906	24	18	19	130	116	121
E745_01974	CP014529.1	1996242	1997567	-	1326	66	67	46	225	202	222
E745_01975	CP014529.1	1997587	1999665	-	2079	86	84	69	532	479	428
E745_01976	CP014529.1	1999787	2000644	-	858	6	0	4	18	23	24
E745_01977	CP014529.1	2000700	2001467	-	768	36	30	32	68	63	52
E745_01978	CP014529.1	2001460	2002320	-	861	38	24	31	90	70	104
E745_01979	CP014529.1	2002580	2002978	+	399	95	96	104	2	4	0
E745_01980	CP014529.1	2003215	2003757	+	543	256	317	296	22	10	16
E745_01981	CP014529.1	2003840	2004391	-	552	148	105	92	129	110	121
E745_01982	CP014529.1	2004543	2004770	-	228	23	13	18	12	18	15
E745_01983	CP014529.1	2004767	2005285	-	519	74	68	90	91	74	91
E745_01984	CP014529.1	2005305	2006018	-	714	79	80	48	57	64	72
E745_01985	CP014529.1	2006021	2006917	-	897	106	107	92	129	115	90
E745_01986	CP014529.1	2007075	2007917	-	843	153	162	146	350	306	315
E745_01987	CP014529.1	2008049	2008702	+	654	88	95	96	30	16	20
E745_01988	CP014529.1	2008765	2009292	-	528	27	21	37	45	46	23
E745_01989	CP014529.1	2009312	2010259	-	948	37	54	35	86	65	95
E745_01990	CP014529.1	2010271	2012157	-	1887	84	118	96	182	166	189
E745_01991	CP014529.1	2012317	2014395	-	2079	60	38	31	215	186	178
E745_01992	CP014529.1	2014408	2014683	-	276	6	14	12	50	46	39
E745_01993	CP014529.1	2015045	2015500	-	456	83	79	84	56	66	81
E745_01994	CP014529.1	2015654	2016862	-	1209	112	105	89	124	108	109
E745_01995	CP014529.1	2016974	2017306	-	333	19	18	12	34	35	21
E745_01996	CP014529.1	2017454	2018329	+	876	4	4	4	24	10	13
E745_01997	CP014529.1	2018411	2018992	-	582	106	108	104	100	79	72
E745_01998	CP014529.1	2018998	2020257	-	1260	180	183	194	229	207	168
E745_01999	CP014529.1	2020259	2021305	-	1047	34	27	35	14	26	31
E745_02000	CP014529.1	2021540	2021815	-	276	1166	1460	1377	1551	1721	1609
E745_02001	CP014529.1	2022058	2023368	-	1311	102	103	130	459	358	350
E745_02002	CP014529.1	2023550	2024779	-	1230	849	920	761	790	735	707
E745_02003	CP014529.1	2024914	2025594	-	681	18	22	31	139	150	128
E745_02004	CP014529.1	2025643	2026278	-	636	109	97	86	322	256	231
E745_02005	CP014529.1	2026344	2027747	-	1404	26	16	21	6	10	6
E745_02006	CP014529.1	2027734	2028765	-	1032	0	0	2	3	2	8
E745_02007	CP014529.1	2028796	2029017	+	222	50	40	56	22	44	28
E745_02008	CP014529.1	2029182	2029919	-	738	6	14	8	12	18	4
E745_02009	CP014529.1	2030072	2031412	-	1341	319	347	394	272	268	253
E745_02010	CP014529.1	2031649	2033172	-	1524	210	281	290	330	378	326
E745_02011	CP014529.1	2033550	2034161	-	612	52	39	28	44	23	28
E745_02012	CP014529.1	2034491	2035207	-	717	89	67	77	129	125	126
E745_02013	CP014529.1	2035213	2035782	-	570	53	63	40	132	78	66
E745_02014	CP014529.1	2035766	2036563	-	798	63	77	56	107	116	103
E745_02015	CP014529.1	2036533	2036904	-	372	50	29	28	59	63	47
E745_02016	CP014529.1	2036923	2037810	-	888	99	101	82	190	146	138
E745_02017	CP014529.1	2037767	2037937	-	171	0	0	2	4	4	2
E745_02018	CP014529.1	2037906	2038373	-	468	24	59	54	128	80	102
E745_02019	CP014529.1	2038484	2039347	-	864	51	40	45	92	108	68
E745_02020	CP014529.1	2039543	2041645	-	2103	78	90	68	297	282	292
E745_02021	CP014529.1	2041910	2043205	+	1296	4	9	5	7	7	12
E745_02022	CP014529.1	2043353	2044462	-	1110	531	479	501	797	493	531
E745_02023	CP014529.1	2044486	2046327	-	1842	182	189	171	438	283	322
E745_02024	CP014529.1	2046509	2048824	-	2316	82	88	82	350	307	269
E745_02025	CP014529.1	2049009	2049869	-	861	37	42	40	30	38	40
E745_02026	CP014529.1	2050219	2050560	-	342	4	10	5	4	11	2
E745_02027	CP014529.1	2050769	2051488	+	720	8	4	6	22	10	22
E745_02028	CP014529.1	2051514	2054105	+	2592	60	50	42	113	109	95
E745_02029	CP014529.1	2054293	2055480	-	1188	1015	1087	917	213	168	130
E745_02030	CP014529.1	2055848	2056204	+	357	98	68	70	42	47	37
E745_02031	CP014529.1	2056445	2057449	-	1005	28	26	20	88	80	80
E745_02032	CP014529.1	2057615	2058466	+	852	338	323	276	84	71	73
E745_02033	CP014529.1	2058483	2058728	+	246	41	38	32	8	11	8
E745_02034	CP014529.1	2058915	2059619	+	705	48	59	50	236	245	286
E745_02035	CP014529.1	2059949	2061211	-	1263	148	171	166	370	271	234
E745_02036	CP014529.1	2061171	2062391	-	1221	68	69	44	197	181	183
E745_02037	CP014529.1	2062576	2063730	+	1155	70	89	70	180	182	210
E745_02038	CP014529.1	2063752	2064504	-	753	15	10	11	18	14	10
E745_02039	CP014529.1	2064868	2067534	-	2667	325	377	342	601	550	562
E745_02040	CP014529.1	2067875	2069326	+	1452	50	80	60	154	162	132
E745_02041	CP014529.1	2069655	2070470	-	816	24	23	20	62	41	65
E745_02042	CP014529.1	2070764	2071039	+	276	0	0	0	2	0	0
E745_02043	CP014529.1	2071466	2071921	+	456	0	0	1	8	0	2
E745_02044	CP014529.1	2072001	2072750	-	750	7	12	22	29	30	28
E745_02045	CP014529.1	2072751	2073077	-	327	2	0	0	10	7	8
E745_02046	CP014529.1	2073225	2073665	-	441	62	82	68	44	36	25
E745_02047	CP014529.1	2073746	2075143	-	1398	4	4	6	12	16	11
E745_02048	CP014529.1	2075296	2076567	+	1272	2	0	2	0	0	4
E745_02049	CP014529.1	2076694	2077413	+	720	14	6	16	18	16	32
E745_02050	CP014529.1	2077791	2078765	+	975	2	0	6	4	8	6
E745_02051	CP014529.1	2078818	2079423	+	606	0	0	2	0	2	6
E745_02052	CP014529.1	2079517	2080269	-	753	0	0	0	0	0	2
E745_02053	CP014529.1	2080283	2080543	-	261	0	0	0	0	0	0
E745_02054	CP014529.1	2080565	2081926	-	1362	0	4	2	0	2	2
E745_02055	CP014529.1	2081999	2082298	-	300	0	0	0	0	0	0
E745_02056	CP014529.1	2082311	2082769	-	459	0	0	0	0	0	0
E745_02057	CP014529.1	2082993	2083784	+	792	0	2	2	6	4	0
E745_02058	CP014529.1	2083750	2084703	+	954	6	3	2	8	20	8
E745_02059	CP014529.1	2085101	2086075	-	975	2	0	2	2	0	2
E745_02060	CP014529.1	2086190	2086624	+	435	10	16	20	8	18	18
E745_02061	CP014529.1	2086749	2087771	-	1023	20	34	38	4	4	10
E745_02062	CP014529.1	2088163	2088585	+	423	4	0	0	6	3	2
E745_02063	CP014529.1	2088865	2090787	-	1923	4	16	8	20	10	20
E745_02064	CP014529.1	2090874	2092814	-	1941	140	123	174	18	26	24
E745_02065	CP014529.1	2093102	2093842	-	741	3	10	4	4	2	1
E745_02066	CP014529.1	2093855	2094946	-	1092	2	5	6	4	4	0
E745_02067	CP014529.1	2094936	2096042	-	1107	0	4	2	8	4	9
E745_02068	CP014529.1	2096061	2096738	-	678	0	0	0	0	0	2
E745_02069	CP014529.1	2096749	2097528	-	780	0	2	0	0	0	2
E745_02070	CP014529.1	2097557	2097907	-	351	0	0	0	0	0	0
E745_02071	CP014529.1	2097923	2098279	-	357	2	2	2	0	1	0
E745_02072	CP014529.1	2098689	2099939	+	1251	59	44	51	55	39	50
E745_02073	CP014529.1	2100082	2100414	-	333	0	0	0	2	0	2
E745_02074	CP014529.1	2100414	2102276	-	1863	20	9	12	6	6	6
E745_02075	CP014529.1	2102501	2103454	-	954	5	14	10	8	7	4
E745_02076	CP014529.1	2103721	2103915	+	195	6	8	2	2	2	0
E745_02077	CP014529.1	2104184	2104483	+	300	6	3	4	1	0	4
E745_02078	CP014529.1	2104580	2105014	-	435	0	8	4	11	8	4
E745_02079	CP014529.1	2105246	2105956	-	711	2	2	8	0	0	0
E745_02080	CP014529.1	2105946	2106806	-	861	0	1	0	0	0	2
E745_02081	CP014529.1	2106811	2107449	-	639	2	0	0	2	2	1
E745_02082	CP014529.1	2107464	2107763	-	300	0	0	0	0	0	1
E745_02083	CP014529.1	2107806	2109290	-	1485	0	0	0	0	0	0
E745_02084	CP014529.1	2109310	2109771	-	462	0	0	0	0	0	0
E745_02085	CP014529.1	2109789	2110856	-	1068	0	0	0	0	0	0
E745_02086	CP014529.1	2111074	2111844	+	771	0	2	3	2	2	8
E745_02087	CP014529.1	2112117	2112944	-	828	30	14	24	62	66	45
E745_02088	CP014529.1	2113512	2114747	+	1236	16	16	20	10	20	6
E745_02089	CP014529.1	2115746	2116006	-	261	0	0	0	0	0	0
E745_02090	CP014529.1	2116033	2117334	-	1302	2	0	2	0	2	0
E745_02091	CP014529.1	2117626	2118084	-	459	0	2	0	4	0	2
E745_02092	CP014529.1	2118097	2119425	-	1329	6	4	4	2	0	0
E745_02093	CP014529.1	2119439	2120851	-	1413	2	0	2	0	2	0
E745_02094	CP014529.1	2120868	2121632	-	765	0	0	0	0	0	0
E745_02095	CP014529.1	2121736	2122611	-	876	2	0	4	0	2	2
E745_02115	CP014529.1	2130115	2131620	-	1506	307	285	263	406	303	302
E745_02116	CP014529.1	2131617	2132303	-	687	156	168	145	188	112	132
E745_02117	CP014529.1	2132496	2133917	-	1422	394	424	302	776	689	739
E745_02118	CP014529.1	2134087	2134266	-	180	179	156	208	348	332	388
E745_02119	CP014529.1	2134324	2134893	-	570	227	281	235	883	838	868
E745_02120	CP014529.1	2135079	2135981	+	903	14	8	4	6	2	12
E745_02121	CP014529.1	2136016	2137800	-	1785	756	833	754	2937	2108	2231
E745_02122	CP014529.1	2137874	2138836	-	963	691	713	622	2518	2022	1966
E745_02123	CP014529.1	2139004	2142318	-	3315	272	281	226	193	164	170
E745_02124	CP014529.1	2142549	2142734	+	186	36	45	30	20	30	28
E745_02125	CP014529.1	2142796	2143992	-	1197	109	95	100	114	114	128
E745_02126	CP014529.1	2144247	2145542	+	1296	8	8	6	8	16	10
E745_02127	CP014529.1	2145684	2147120	-	1437	700	781	754	44	52	46
E745_02128	CP014529.1	2147413	2148222	+	810	132	104	120	116	126	116
E745_02129	CP014529.1	2148402	2149697	+	1296	0	4	2	4	6	0
E745_02130	CP014529.1	2149919	2152072	-	2154	281	266	297	269	214	268
E745_02131	CP014529.1	2152366	2153214	-	849	24	31	50	48	46	26
E745_02132	CP014529.1	2153438	2155378	-	1941	122	139	126	582	639	580
E745_02133	CP014529.1	2155715	2155894	-	180	56	44	77	113	74	79
E745_02134	CP014529.1	2155941	2157764	-	1824	12	25	26	40	35	36
E745_02135	CP014529.1	2158042	2160321	+	2280	130	135	128	232	168	179
E745_02136	CP014529.1	2160414	2161061	-	648	36	44	52	12	20	14
E745_02137	CP014529.1	2161306	2162601	+	1296	6	4	8	5	2	9
E745_02138	CP014529.1	2162762	2163481	-	720	71	79	82	540	432	493
E745_02139	CP014529.1	2163612	2164763	-	1152	28	22	25	310	323	286
E745_02140	CP014529.1	2164980	2165720	-	741	100	74	87	610	554	504
E745_02141	CP014529.1	2165724	2165984	-	261	22	36	42	245	254	237
E745_02142	CP014529.1	2166104	2166697	-	594	75	66	70	442	383	359
E745_02143	CP014529.1	2166681	2167331	-	651	78	62	60	542	444	404
E745_02144	CP014529.1	2167341	2167652	-	312	20	8	2	69	109	89
E745_02145	CP014529.1	2167668	2168777	-	1110	62	93	93	793	845	765
E745_02146	CP014529.1	2168774	2169301	-	528	34	30	27	538	492	491
E745_02147	CP014529.1	2169481	2170266	-	786	20	32	27	1002	978	932
E745_02148	CP014529.1	2170259	2171128	-	870	33	40	33	1368	1164	1050
E745_02149	CP014529.1	2171129	2172508	-	1380	46	39	30	2286	1992	1836
E745_02150	CP014529.1	2172516	2172935	-	420	16	7	14	615	461	467
E745_02151	CP014529.1	2172960	2173436	-	477	19	16	14	815	684	695
E745_02152	CP014529.1	2173439	2174674	-	1236	31	37	45	1682	1345	1323
E745_02153	CP014529.1	2174693	2175430	-	738	19	30	30	1372	1267	1106
E745_02154	CP014529.1	2175442	2176359	-	918	24	23	23	1349	1197	1144
E745_02155	CP014529.1	2176466	2176690	-	225	22	24	17	1153	1151	1243
E745_02156	CP014529.1	2176743	2177705	-	963	71	84	68	3179	2573	2500
E745_02157	CP014529.1	2177715	2178155	-	441	27	34	46	979	748	757
E745_02158	CP014529.1	2178461	2179426	+	966	16	19	14	14	10	16
E745_02159	CP014529.1	2179483	2179713	-	231	199	189	233	252	210	176
E745_02160	CP014529.1	2179799	2180686	-	888	153	169	144	100	116	100
E745_02161	CP014529.1	2180775	2181998	-	1224	121	136	127	119	126	87
E745_02162	CP014529.1	2182015	2183061	-	1047	106	120	114	120	111	122
E745_02163	CP014529.1	2183225	2184952	-	1728	1797	1976	1913	3589	3314	3411
E745_02164	CP014529.1	2184952	2185218	-	267	443	558	494	1395	1303	1389
E745_02165	CP014529.1	2185697	2187931	+	2235	338	387	368	382	387	311
E745_02166	CP014529.1	2188079	2188399	+	321	1765	1715	1750	130	112	86
E745_02167	CP014529.1	2188604	2188828	-	225	2	6	0	2	0	4
E745_02168	CP014529.1	2189026	2190606	-	1581	63	62	62	299	270	295
E745_02169	CP014529.1	2191007	2192383	-	1377	152	188	178	460	356	332
E745_02170	CP014529.1	2192511	2193629	-	1119	136	94	84	130	96	110
E745_02171	CP014529.1	2193771	2194205	+	435	12	13	8	26	26	18
E745_02172	CP014529.1	2194283	2194816	-	534	240	235	248	347	325	349
E745_02173	CP014529.1	2194910	2196088	-	1179	47	42	51	62	72	52
E745_02174	CP014529.1	2196081	2196878	-	798	16	28	16	14	22	26
E745_02175	CP014529.1	2196985	2198367	+	1383	28	46	34	128	118	105
E745_02176	CP014529.1	2198541	2199119	-	579	17	13	14	22	20	37
E745_02177	CP014529.1	2199441	2199911	+	471	122	114	104	28	28	26
E745_02178	CP014529.1	2200019	2201245	-	1227	283	253	285	355	276	268
E745_02179	CP014529.1	2201999	2202199	-	201	915	791	798	521	486	536
E745_02180	CP014529.1	2202333	2202941	-	609	631	589	588	360	375	302
E745_02181	CP014529.1	2203026	2203496	-	471	8	10	14	50	42	34
E745_02182	CP014529.1	2203544	2204443	-	900	14	14	20	6	9	6
E745_02183	CP014529.1	2204604	2205407	+	804	16	22	26	32	30	36
E745_02184	CP014529.1	2205585	2206532	+	948	44	26	36	30	26	28
E745_02185	CP014529.1	2206641	2208188	-	1548	60	85	68	29	26	25
E745_02186	CP014529.1	2208290	2208643	-	354	0	0	4	0	0	2
E745_02187	CP014529.1	2208633	2208827	-	195	2	0	1	2	2	0
E745_02188	CP014529.1	2209083	2209376	-	294	79	92	99	70	46	38
E745_02189	CP014529.1	2209404	2210069	-	666	209	217	247	234	203	157
E745_02190	CP014529.1	2210209	2210841	-	633	57	54	70	175	129	108
E745_02191	CP014529.1	2210848	2211915	-	1068	59	60	69	198	157	177
E745_02192	CP014529.1	2211912	2212643	-	732	36	31	44	185	159	108
E745_02193	CP014529.1	2212811	2213290	-	480	149	158	163	1051	943	936
E745_02194	CP014529.1	2213426	2214601	-	1176	116	145	119	453	386	360
E745_02195	CP014529.1	2214766	2215926	+	1161	6	4	10	28	48	32
E745_02196	CP014529.1	2215959	2217404	-	1446	6	4	4	4	0	6
E745_02197	CP014529.1	2217523	2218470	-	948	177	254	204	411	439	363
E745_02198	CP014529.1	2218503	2219918	-	1416	88	96	133	248	276	221
E745_02199	CP014529.1	2219915	2221063	-	1149	98	65	78	203	174	254
E745_02200	CP014529.1	2221087	2222622	-	1536	60	72	47	196	189	183
E745_02201	CP014529.1	2222645	2223619	-	975	19	12	9	110	97	89
E745_02202	CP014529.1	2223664	2224629	-	966	50	60	56	149	127	104
E745_02203	CP014529.1	2224622	2225689	-	1068	65	40	50	212	200	186
E745_02204	CP014529.1	2225697	2226398	-	702	44	57	63	199	194	199
E745_02205	CP014529.1	2226395	2227270	-	876	20	32	25	104	89	99
E745_02206	CP014529.1	2227282	2228106	-	825	47	59	38	117	128	126
E745_02207	CP014529.1	2228144	2229535	-	1392	66	56	70	264	217	205
E745_02208	CP014529.1	2229870	2230829	+	960	2	11	9	12	10	11
E745_02209	CP014529.1	2230897	2233035	-	2139	137	134	116	731	629	686
E745_02210	CP014529.1	2233074	2234660	-	1587	51	58	57	286	322	286
E745_02211	CP014529.1	2234650	2235870	-	1221	35	54	34	177	213	152
E745_02212	CP014529.1	2235882	2236688	-	807	13	9	8	91	100	71
E745_02213	CP014529.1	2236898	2238178	-	1281	58	64	54	335	203	230
E745_02214	CP014529.1	2238222	2240255	-	2034	204	208	216	466	494	441
E745_02215	CP014529.1	2240290	2241141	-	852	73	112	110	304	265	243
E745_02216	CP014529.1	2241239	2242267	-	1029	399	385	370	872	657	692
E745_02217	CP014529.1	2242289	2242861	-	573	44	71	66	187	128	128
E745_02218	CP014529.1	2242875	2243741	-	867	83	103	149	295	295	266
E745_02219	CP014529.1	2243841	2244548	-	708	66	42	67	153	123	110
E745_02220	CP014529.1	2244553	2245380	-	828	36	44	28	79	37	61
E745_02221	CP014529.1	2245380	2246180	-	801	59	58	67	125	70	92
E745_02222	CP014529.1	2246173	2247312	-	1140	49	41	59	146	104	97
E745_02223	CP014529.1	2247388	2248311	-	924	60	67	80	130	108	93
E745_02224	CP014529.1	2248343	2249107	-	765	189	159	171	327	297	254
E745_02225	CP014529.1	2249265	2249705	+	441	60	82	72	218	180	160
E745_02226	CP014529.1	2249883	2250452	-	570	28	34	32	22	12	12
E745_02227	CP014529.1	2250706	2251938	+	1233	310	263	220	159	124	162
E745_02228	CP014529.1	2252692	2252871	+	180	1	1	0	0	1	0
E745_02229	CP014529.1	2253031	2253402	-	372	100	87	81	101	65	60
E745_02230	CP014529.1	2253404	2253805	-	402	15	17	15	25	20	18
E745_02231	CP014529.1	2253819	2254226	-	408	182	138	135	111	90	129
E745_02232	CP014529.1	2254570	2255064	+	495	4	8	0	10	2	3
E745_02233	CP014529.1	2255149	2255985	-	837	86	77	101	47	41	32
E745_02234	CP014529.1	2256021	2256311	-	291	45	26	21	29	17	42
E745_02236	CP014529.1	2257251	2258276	-	1026	0	3	4	0	0	6
E745_02237	CP014529.1	2258273	2258497	-	225	4	11	2	0	0	2
E745_02238	CP014529.1	2258494	2258787	-	294	0	2	8	0	0	0
E745_02239	CP014529.1	2258825	2258962	-	138	0	1	2	1	0	2
E745_02240	CP014529.1	2258964	2259410	-	447	0	2	4	4	2	2
E745_02241	CP014529.1	2259411	2261477	-	2067	17	23	26	14	15	10
E745_02242	CP014529.1	2261477	2262259	-	783	2	4	5	0	5	2
E745_02243	CP014529.1	2262276	2263994	-	1719	20	8	12	10	9	6
E745_02244	CP014529.1	2264008	2266839	-	2832	22	20	10	6	0	2
E745_02245	CP014529.1	2266836	2267624	-	789	8	13	17	1	0	0
E745_02246	CP014529.1	2267636	2270755	-	3120	46	63	42	4	2	0
E745_02247	CP014529.1	2270772	2271059	-	288	2	0	3	0	0	0
E745_02248	CP014529.1	2271113	2271481	-	369	5	10	11	2	0	0
E745_02249	CP014529.1	2271527	2272039	-	513	6	7	19	0	0	0
E745_02250	CP014529.1	2272050	2272442	-	393	9	8	11	0	0	0
E745_02251	CP014529.1	2272439	2272810	-	372	11	10	3	0	0	0
E745_02252	CP014529.1	2272807	2273133	-	327	6	12	10	0	0	0
E745_02253	CP014529.1	2273130	2273468	-	339	4	3	4	0	0	0
E745_02254	CP014529.1	2273508	2273714	-	207	6	6	13	0	0	0
E745_02255	CP014529.1	2273725	2274732	-	1008	9	24	18	0	0	0
E745_02256	CP014529.1	2274757	2275110	-	354	9	13	11	0	0	0
E745_02257	CP014529.1	2275122	2275763	-	642	30	21	18	0	2	0
E745_02258	CP014529.1	2275878	2276051	-	174	9	9	6	0	2	0
E745_02259	CP014529.1	2276398	2277351	-	954	30	30	55	0	2	4
E745_02260	CP014529.1	2277356	2277619	-	264	1	5	2	0	0	0
E745_02261	CP014529.1	2277632	2277862	-	231	4	8	2	2	0	0
E745_02262	CP014529.1	2277816	2279450	-	1635	34	23	55	4	2	2
E745_02263	CP014529.1	2279461	2280762	-	1302	20	22	9	0	0	0
E745_02264	CP014529.1	2280752	2281207	-	456	7	10	6	1	0	0
E745_02265	CP014529.1	2281233	2281457	-	225	6	5	2	0	0	0
E745_02266	CP014529.1	2281956	2282135	+	180	18	19	6	16	10	6
E745_02267	CP014529.1	2282128	2282541	-	414	14	27	12	2	2	2
E745_02268	CP014529.1	2282832	2283107	+	276	10	18	17	29	24	34
E745_02269	CP014529.1	2283104	2283256	-	153	10	7	6	0	0	0
E745_02270	CP014529.1	2283565	2283978	-	414	63	39	45	10	0	4
E745_02271	CP014529.1	2284055	2284351	-	297	14	21	12	2	0	0
E745_02272	CP014529.1	2284348	2284905	-	558	18	21	33	4	6	5
E745_02273	CP014529.1	2284902	2285297	-	396	6	10	6	0	3	0
E745_02274	CP014529.1	2285294	2285467	-	174	2	14	3	2	0	0
E745_02275	CP014529.1	2285464	2285775	-	312	10	14	14	2	0	0
E745_02276	CP014529.1	2285775	2286065	-	291	3	0	7	1	0	0
E745_02277	CP014529.1	2286059	2286370	-	312	17	16	13	8	4	5
E745_02278	CP014529.1	2286367	2286528	-	162	9	24	12	6	2	1
E745_02279	CP014529.1	2286525	2286827	-	303	14	16	9	0	0	0
E745_02280	CP014529.1	2286820	2286984	-	165	8	14	11	0	0	0
E745_02281	CP014529.1	2286989	2287258	-	270	10	10	5	0	0	0
E745_02282	CP014529.1	2287270	2288121	-	852	169	151	139	12	10	9
E745_02283	CP014529.1	2288230	2288745	-	516	70	68	72	3	4	7
E745_02284	CP014529.1	2288753	2289445	-	693	47	47	65	4	4	4
E745_02285	CP014529.1	2289451	2290122	-	672	70	79	87	10	7	6
E745_02286	CP014529.1	2290115	2290456	-	342	23	41	19	0	2	4
E745_02287	CP014529.1	2290493	2290639	-	147	2	3	3	0	1	4
E745_02288	CP014529.1	2290608	2290781	-	174	18	10	14	0	0	0
E745_02289	CP014529.1	2290778	2290966	-	189	60	64	41	2	6	4
E745_02290	CP014529.1	2290987	2291271	-	285	98	66	86	8	0	6
E745_02291	CP014529.1	2291319	2291618	-	300	21	16	23	0	1	0
E745_02292	CP014529.1	2291633	2291836	-	204	35	50	47	0	0	2
E745_02293	CP014529.1	2291851	2292597	-	747	185	204	205	8	6	9
